query_id,d1,d2,gap,relative_gap,num_inliers,num_matches,inlier_ratio,clustered_score,top1_correct
016,1.2438499927520752,1.432546615600586,0.18869662284851074,0.1517036812702879,40,148,0.2702702702702703,8.94427190999916,1
017,1.5070900917053223,1.713437557220459,0.20634746551513672,0.1369178038199745,21,95,0.22105263157894736,4.58257569495584,1
018,1.155104398727417,1.365050196647644,0.20994579792022705,0.1817548250630204,39,142,0.2746478873239437,8.831034898540253,1
019,1.5584847927093506,1.694320559501648,0.13583576679229736,0.08715886573147336,31,103,0.30097087378640774,5.5677643628300215,1
020,1.2106748819351196,1.4685430526733398,0.2578681707382202,0.2129953917322945,32,164,0.1951219512195122,7.936237570137334,1
021,1.3481884002685547,1.4416768550872803,0.09348845481872559,0.06934376145062737,26,130,0.2,4.898979485566356,1
022,1.2820740938186646,1.4942033290863037,0.21212923526763916,0.16545785948752081,23,115,0.2,6.292528739883945,1
023,1.2061059474945068,1.5261061191558838,0.32000017166137695,0.2653168010041957,32,121,0.2644628099173554,7.964450219004663,1
024,1.5260071754455566,1.716071367263794,0.1900641918182373,0.12454999876572875,23,77,0.2987012987012987,6.35917360311745,1
025,1.3814935684204102,1.5312716960906982,0.14977812767028809,0.10841753526333338,25,108,0.23148148148148148,6.3166247903554,1
026,1.3736203908920288,1.6162638664245605,0.24264347553253174,0.17664521955367823,39,92,0.42391304347826086,6.244997998398398,1
027,1.4647234678268433,1.6065163612365723,0.141792893409729,0.09680523083316331,44,77,0.5714285714285714,8.32455532033676,1
028,1.2807352542877197,1.5328131914138794,0.25207793712615967,0.19682282991917224,24,126,0.19047619047619047,4.898979485566356,1
029,1.508723258972168,1.5096988677978516,0.0009756088256835938,0.0006466453140970574,40,98,0.40816326530612246,6.324555320336759,1
030,1.2426596879959106,1.3947227001190186,0.1520630121231079,0.12236899095708681,19,105,0.18095238095238095,4.242640687119285,1
031,1.5503580570220947,1.5903592109680176,0.04000115394592285,0.02580123589176328,50,98,0.5102040816326531,7.0,1
032,1.4162729978561401,1.4389735460281372,0.02270054817199707,0.016028370382235382,18,115,0.1565217391304348,4.0,1
033,1.6402801275253296,1.693206787109375,0.05292665958404541,0.03226684192284595,42,88,0.4772727272727273,6.48074069840786,1
034,1.4726510047912598,1.6393423080444336,0.16669130325317383,0.11319131465014103,24,89,0.2696629213483146,4.795831523312719,1
035,1.2824842929840088,1.387143850326538,0.1046595573425293,0.08160689211952343,26,144,0.18055555555555555,8.742018482667124,1
036,1.4302830696105957,1.6433335542678833,0.2130504846572876,0.14895686677972916,30,105,0.2857142857142857,5.477225575051661,1
037,1.3506262302398682,1.4285435676574707,0.07791733741760254,0.057689785429211306,17,156,0.10897435897435898,3.4641016151377544,1
038,1.5481282472610474,1.6384073495864868,0.09027910232543945,0.05831500231661135,31,102,0.30392156862745096,7.60555127546399,1
039,1.1958870887756348,1.2577300071716309,0.061842918395996094,0.05171300783865114,31,148,0.20945945945945946,7.58257569495584,1
040,1.4770596027374268,1.6461036205291748,0.16904401779174805,0.11444630770380536,33,81,0.4074074074074074,5.656854249492381,1
041,1.2987911701202393,1.3327434062957764,0.03395223617553711,0.026141412843447252,37,171,0.21637426900584794,7.740992364912359,1
042,1.4907598495483398,1.62716805934906,0.13640820980072021,0.09150247093255713,38,89,0.42696629213483145,8.53748891008666,1
043,1.643188238143921,1.6575303077697754,0.014342069625854492,0.00872819637636569,24,76,0.3157894736842105,4.795831523312719,1
044,1.3961994647979736,1.4087517261505127,0.012552261352539062,0.008990306663923081,21,144,0.14583333333333334,6.109051323707207,1
045,1.6717910766601562,1.6729514598846436,0.0011603832244873047,0.000694095835710211,7,38,0.18421052631578946,2.0,1
046,1.6194349527359009,1.661884069442749,0.042449116706848145,0.026212301170314922,18,61,0.29508196721311475,4.645751311064591,1
047,1.71722412109375,1.7304589748382568,0.013234853744506836,0.007707120801492802,14,43,0.32558139534883723,3.4641016151377544,1
048,1.646400809288025,1.6775908470153809,0.031190037727355957,0.018944377062620543,12,57,0.21052631578947367,2.23606797749979,1
049,1.6184990406036377,1.6186332702636719,0.0001342296600341797,8.293465529897207e-05,11,78,0.14102564102564102,2.23606797749979,1
050,1.5690476894378662,1.6115343570709229,0.04248666763305664,0.02707799636624053,13,80,0.1625,3.4641016151377544,0
051,1.374532699584961,1.408998966217041,0.03446626663208008,0.025074897557902508,19,138,0.13768115942028986,6.82842712474619,1
052,1.6036946773529053,1.6163936853408813,0.012699007987976074,0.007918594584935173,18,79,0.22784810126582278,4.0,0
053,1.2597516775131226,1.281571388244629,0.021819710731506348,0.0173206443150611,48,165,0.2909090909090909,6.855654600401044,1
054,1.5171616077423096,1.5379551649093628,0.020793557167053223,0.013705565090060608,14,71,0.19718309859154928,5.291502622129181,1
055,1.2169992923736572,1.2714567184448242,0.05445742607116699,0.04474729477036281,25,126,0.1984126984126984,4.898979485566356,1
056,1.5531941652297974,1.5591317415237427,0.0059375762939453125,0.0038228165073404324,14,71,0.19718309859154928,2.6457513110645907,1
057,1.1825376749038696,1.272012710571289,0.08947503566741943,0.07566358143700834,44,152,0.2894736842105263,8.481065975898188,1
058,1.387728214263916,1.39043128490448,0.002703070640563965,0.0019478386421636154,36,100,0.36,8.47213595499958,1
059,1.270911693572998,1.2806494235992432,0.009737730026245117,0.007662003643123932,53,158,0.33544303797468356,7.280109889280518,1
060,1.383692979812622,1.3999614715576172,0.016268491744995117,0.011757298752211763,43,112,0.38392857142857145,11.312293577721029,1
061,1.3287218809127808,1.3698630332946777,0.04114115238189697,0.03096295242284607,34,105,0.3238095238095238,9.38740869783853,1
062,1.4326368570327759,1.4575929641723633,0.024956107139587402,0.017419702011070386,20,132,0.15151515151515152,5.700169592637544,1
063,1.3030436038970947,1.3790944814682007,0.07605087757110596,0.058364031214040574,48,147,0.32653061224489793,6.782329983125268,1
064,1.3152856826782227,1.3508567810058594,0.03557109832763672,0.027044389516356494,31,105,0.29523809523809524,8.937478448453398,1
065,1.2325485944747925,1.298018455505371,0.06546986103057861,0.05311746840981658,30,129,0.23255813953488372,6.898979485566356,1
066,1.332747220993042,1.3354219198226929,0.002674698829650879,0.0020069063266610577,24,105,0.22857142857142856,6.780726405493154,1
067,1.3276002407073975,1.3714139461517334,0.04381370544433594,0.033002182510143474,32,117,0.27350427350427353,5.477225575051661,1
068,1.3060102462768555,1.3487262725830078,0.042716026306152344,0.03270726736480531,36,124,0.2903225806451613,7.803832340329811,1
069,1.3404908180236816,1.3822944164276123,0.041803598403930664,0.03118529261212153,32,133,0.24060150375939848,7.624258648058909,1
070,1.2804826498031616,1.3496627807617188,0.06918013095855713,0.05402660549066529,45,158,0.2848101265822785,6.557438524302,1
071,1.5135087966918945,1.6029772758483887,0.08946847915649414,0.059113286524694886,29,144,0.2013888888888889,4.795831523312719,1
072,1.3339943885803223,1.4113078117370605,0.07731342315673828,0.057956333113977784,34,150,0.22666666666666666,5.830951894845301,1
073,1.5790208578109741,1.591629981994629,0.012609124183654785,0.00798540698261266,20,103,0.1941747572815534,5.23606797749979,1
074,1.2320168018341064,1.3417047262191772,0.1096879243850708,0.08903119196246197,38,164,0.23170731707317074,8.345119301206996,1
075,1.2548351287841797,1.3363745212554932,0.08153939247131348,0.0649801640079344,22,123,0.17886178861788618,4.58257569495584,1
076,1.5602301359176636,1.626835823059082,0.06660568714141846,0.04268965558868898,12,107,0.11214953271028037,2.6457513110645907,1
077,1.1664382219314575,1.4174987077713013,0.25106048583984375,0.21523684762672035,48,170,0.2823529411764706,6.855654600401044,1
078,1.5541760921478271,1.5887645483016968,0.03458845615386963,0.022255171938766197,6,43,0.13953488372093023,0.0,1
079,1.2018883228302002,1.2820863723754883,0.08019804954528809,0.06672670665144508,26,137,0.1897810218978102,8.440194527697749,1
080,1.5272010564804077,1.616481065750122,0.08928000926971436,0.058459892291765,11,60,0.18333333333333332,4.449489742783178,1
081,1.2987339496612549,1.3570835590362549,0.058349609375,0.04492806967140511,52,170,0.3058823529411765,7.14142842854285,1
082,1.5494837760925293,1.6013498306274414,0.05186605453491211,0.03347311881232299,7,40,0.175,2.0,1
083,1.4783861637115479,1.4934314489364624,0.01504528522491455,0.010176830380462137,21,116,0.1810344827586207,6.251302586528579,1
084,1.4056050777435303,1.4365088939666748,0.03090381622314453,0.021986130181569613,18,96,0.1875,4.894328467737257,1
085,1.539601445198059,1.608129858970642,0.06852841377258301,0.044510489377832,16,101,0.15841584158415842,3.3166247903554,1
086,1.7210254669189453,1.7246336936950684,0.003608226776123047,0.0020965562947668935,5,10,0.5,0.0,1
087,1.47055983543396,1.486445426940918,0.015885591506958008,0.010802410839862353,38,140,0.2714285714285714,5.916079783099616,1
088,1.4992096424102783,1.5049577951431274,0.005748152732849121,0.003834122040202343,19,102,0.18627450980392157,5.977725364273731,1
089,1.4386085271835327,1.5303497314453125,0.09174120426177979,0.0637707913781021,21,98,0.21428571428571427,4.358898943540674,1
090,1.4432106018066406,1.6576368808746338,0.21442627906799316,0.1485758757589294,51,151,0.33774834437086093,7.14142842854285,1
091,1.4374134540557861,1.4393184185028076,0.0019049644470214844,0.0013252724479838858,15,121,0.12396694214876033,2.8284271247461903,1
092,1.4621493816375732,1.636293649673462,0.17414426803588867,0.11910155707951751,33,120,0.275,5.656854249492381,1
093,1.307560920715332,1.4811875820159912,0.17362666130065918,0.13278667062462576,35,136,0.25735294117647056,5.830951894845301,1
094,1.2568044662475586,1.573196530342102,0.31639206409454346,0.2517432684172386,38,148,0.25675675675675674,7.830951894845301,1
095,1.4563438892364502,1.559570550918579,0.1032266616821289,0.0708806913291955,54,139,0.38848920863309355,7.3484692283495345,1
096,1.3381282091140747,1.5876574516296387,0.24952924251556396,0.18647633374440858,37,129,0.2868217054263566,6.082762530298219,1
097,1.5235246419906616,1.596426248550415,0.07290160655975342,0.04785062515595351,21,102,0.20588235294117646,4.358898943540674,1
098,1.4796359539031982,1.5813430547714233,0.1017071008682251,0.06873792205435895,31,103,0.30097087378640774,5.385164807134504,1
099,1.4786205291748047,1.4851254224777222,0.0065048933029174805,0.004399298653419726,11,98,0.11224489795918367,2.23606797749979,1
100,1.600260853767395,1.6221585273742676,0.02189767360687256,0.013683815082597453,22,76,0.2894736842105263,4.69041575982343,1
101,1.5143451690673828,1.5192313194274902,0.004886150360107422,0.0032265763842444072,10,90,0.1111111111111111,2.449489742783178,1
102,1.4927456378936768,1.5802932977676392,0.0875476598739624,0.05864874607672317,21,107,0.19626168224299065,7.685557720282968,1
103,1.4293981790542603,1.437603235244751,0.008205056190490723,0.005740217324132506,16,102,0.1568627450980392,3.0,1
104,1.6011220216751099,1.6920653581619263,0.0909433364868164,0.0567997537075098,19,76,0.25,4.358898943540674,1
105,1.3037357330322266,1.4619804620742798,0.15824472904205322,0.1213779181107569,28,112,0.25,4.0,1
106,1.3201665878295898,1.4642021656036377,0.14403557777404785,0.1091040926970046,17,116,0.14655172413793102,3.605551275463989,1
107,1.6777368783950806,1.7005209922790527,0.022784113883972168,0.01358026647525767,12,79,0.1518987341772152,2.8284271247461903,1
108,1.362849473953247,1.6453182697296143,0.2824687957763672,0.20726338541042527,22,90,0.24444444444444444,3.872983346207417,1
109,1.3293919563293457,1.6861498355865479,0.35675787925720215,0.26836169540416444,13,86,0.1511627906976744,3.3166247903554,1
110,1.4326508045196533,1.5043878555297852,0.07173705101013184,0.05007294923774828,21,106,0.19811320754716982,7.700169592637544,1
111,1.3611615896224976,1.504318356513977,0.1431567668914795,0.10517249971120796,14,100,0.14,5.0,1
112,1.475154161453247,1.5348477363586426,0.05969357490539551,0.040465990921646065,15,126,0.11904761904761904,3.3166247903554,0
113,1.6540542840957642,1.7021876573562622,0.04813337326049805,0.029100237956707402,18,58,0.3103448275862069,4.242640687119285,1
114,1.4978795051574707,1.506157398223877,0.00827789306640625,0.005526407857176738,57,103,0.5533980582524272,7.54983443527075,1
115,1.607100486755371,1.6371442079544067,0.030043721199035645,0.018694363822695317,17,52,0.3269230769230769,4.123105625617661,1
116,1.6089375019073486,1.610400915145874,0.0014634132385253906,0.0009095525691896402,13,78,0.16666666666666666,3.3166247903554,1
117,1.4144234657287598,1.4190523624420166,0.004628896713256836,0.003272638516974737,18,129,0.13953488372093023,4.242640687119285,0
118,1.3461229801177979,1.4296658039093018,0.0835428237915039,0.06206180640656856,177,224,0.7901785714285714,13.30413469565007,1
119,1.5149799585342407,1.54167640209198,0.026696443557739258,0.017621648000920323,48,86,0.5581395348837209,6.928203230275509,1
120,1.3227145671844482,1.4207450151443481,0.0980304479598999,0.07411307805324101,182,223,0.8161434977578476,13.45362404707371,1
121,1.5697689056396484,1.6287562847137451,0.05898737907409668,0.03757711014798101,30,77,0.38961038961038963,5.196152422706632,1
122,1.6428945064544678,1.7130160331726074,0.07012152671813965,0.04268169772474861,15,59,0.2542372881355932,3.872983346207417,1
123,1.702881097793579,1.7596209049224854,0.05673980712890625,0.03331988780803542,14,44,0.3181818181818182,3.605551275463989,1
124,1.7762538194656372,1.7838964462280273,0.007642626762390137,0.004302665913303607,5,15,0.3333333333333333,2.0,0
125,1.607496976852417,1.6793527603149414,0.07185578346252441,0.044700415924403596,17,76,0.2236842105263158,4.123105625617661,1
126,1.2993509769439697,1.4554619789123535,0.1561110019683838,0.12014536852510141,165,216,0.7638888888888888,12.84523257866513,1
127,1.2986869812011719,1.4564361572265625,0.15774917602539062,0.12146820466274824,166,212,0.7830188679245284,12.884098726725126,1
128,1.5175578594207764,1.6937289237976074,0.17617106437683105,0.11608853216579977,40,78,0.5128205128205128,6.244997998398398,1
129,1.2183189392089844,1.5131869316101074,0.29486799240112305,0.24202857142857143,159,206,0.7718446601941747,12.609520212918492,1
130,1.7620083093643188,1.7888916730880737,0.026883363723754883,0.015257228686653366,5,16,0.3125,2.0,1
131,1.2016992568969727,1.525992751121521,0.32429349422454834,0.26986244050939906,173,221,0.7828054298642534,13.152946437965905,1
132,1.4293620586395264,1.6622226238250732,0.23286056518554688,0.16291223331280016,37,91,0.4065934065934066,5.830951894845301,1
133,1.3633149862289429,1.5825376510620117,0.21922266483306885,0.1608011846473274,44,106,0.41509433962264153,6.6332495807108,1
134,1.7347537279129028,1.7605382204055786,0.02578449249267578,0.014863488734909553,5,13,0.38461538461538464,2.0,1
135,1.419224739074707,1.4859609603881836,0.06673622131347656,0.04702301156121801,97,157,0.6178343949044586,9.746794344808963,1
136,1.2981780767440796,1.3410230875015259,0.04284501075744629,0.03300395494653903,117,169,0.6923076923076923,10.816653826391969,1
137,1.7271506786346436,1.7412219047546387,0.014071226119995117,0.008147075002812598,8,65,0.12307692307692308,0.0,1
138,1.703204870223999,1.7126736640930176,0.009468793869018555,0.0055593980703996316,8,62,0.12903225806451613,0.0,1
139,1.1448532342910767,1.312459945678711,0.16760671138763428,0.14640017284959742,28,147,0.19047619047619047,5.0990195135927845,1
140,1.1781859397888184,1.3715741634368896,0.1933882236480713,0.1641406649978651,50,145,0.3448275862068966,7.0710678118654755,1
141,1.665623426437378,1.6997137069702148,0.034090280532836914,0.020466979505537473,11,44,0.25,3.1622776601683795,1
142,1.0972449779510498,1.1812043190002441,0.08395934104919434,0.07651831882245345,61,133,0.45864661654135336,7.810249675906654,1
143,1.6675657033920288,1.6837382316589355,0.01617252826690674,0.009698285491246237,9,56,0.16071428571428573,2.8284271247461903,1
144,1.1917979717254639,1.1963592767715454,0.004561305046081543,0.0038272468608733803,28,146,0.1917808219178082,5.196152422706632,1
145,1.2013978958129883,1.2143726348876953,0.012974739074707031,0.01079970184726102,37,98,0.37755102040816324,5.744562646538029,1
146,1.6523610353469849,1.6897069215774536,0.03734588623046875,0.02260152922489265,10,61,0.16393442622950818,3.0,1
147,1.167006492614746,1.2473828792572021,0.08037638664245605,0.06887398412186044,34,127,0.2677165354330709,5.656854249492381,1
148,1.7128450870513916,1.7174932956695557,0.0046482086181640625,0.0027137355580508487,10,56,0.17857142857142858,2.6457513110645907,1
149,1.284645915031433,1.2931981086730957,0.008552193641662598,0.006657238030802705,16,116,0.13793103448275862,3.7416573867739413,1
150,1.6688437461853027,1.698850393295288,0.03000664710998535,0.017980501277351773,8,71,0.11267605633802817,0.0,1
151,1.6618750095367432,1.6855741739273071,0.023699164390563965,0.014260497483002791,12,82,0.14634146341463414,3.4641016151377544,1
152,1.3059804439544678,1.3365905284881592,0.030610084533691406,0.023438394254208763,25,100,0.25,4.898979485566356,1
153,1.321354866027832,1.4212064743041992,0.09985160827636719,0.07556759417440552,34,118,0.288135593220339,5.830951894845301,1
154,1.6186226606369019,1.6763184070587158,0.057695746421813965,0.03564496397147413,15,92,0.16304347826086957,3.1622776601683795,1
155,1.591432809829712,1.5979247093200684,0.006491899490356445,0.004079279659347414,17,86,0.19767441860465115,3.605551275463989,1
156,1.2651463747024536,1.4413886070251465,0.17624223232269287,0.13930580353924882,20,80,0.25,4.47213595499958,1
157,1.304325819015503,1.469223976135254,0.16489815711975098,0.1264240534962461,28,99,0.2828282828282828,5.291502622129181,1
158,1.504723310470581,1.5556961297988892,0.050972819328308105,0.033875210793648886,24,104,0.23076923076923078,4.898979485566356,1
159,1.5681731700897217,1.6589992046356201,0.09082603454589844,0.057918370418683994,19,76,0.25,3.605551275463989,1
160,1.4083871841430664,1.4732334613800049,0.06484627723693848,0.04604293334037558,20,74,0.2702702702702703,4.242640687119285,1
161,1.4707651138305664,1.492568850517273,0.021803736686706543,0.014824757863558052,21,87,0.2413793103448276,4.47213595499958,1
162,1.568655014038086,1.6077730655670166,0.039118051528930664,0.024937319664845633,15,79,0.189873417721519,3.0,1
163,1.5971932411193848,1.643038272857666,0.04584503173828125,0.028703497208735364,14,99,0.1414141414141414,5.0,1
164,1.4537255764007568,1.4991178512573242,0.04539227485656738,0.031224789322997944,11,75,0.14666666666666667,4.0,1
165,1.4381837844848633,1.5350275039672852,0.09684371948242188,0.06733751313787055,19,88,0.2159090909090909,5.611767402951557,1
166,1.7159093618392944,1.7530560493469238,0.037146687507629395,0.0216483972485654,5,19,0.2631578947368421,0.0,1
167,1.689887523651123,1.7575379610061646,0.0676504373550415,0.04003250891448556,10,58,0.1724137931034483,2.0,1
168,1.7187235355377197,1.7707045078277588,0.05198097229003906,0.030243940468166277,7,69,0.10144927536231885,2.0,1
169,1.5560864210128784,1.572407603263855,0.016321182250976562,0.01048860913544434,14,78,0.1794871794871795,3.0,1
170,1.5295361280441284,1.5439481735229492,0.0144120454788208,0.009422494320058978,11,70,0.15714285714285714,3.0,1
171,1.7302131652832031,1.7538458108901978,0.02363264560699463,0.013658805794097869,10,67,0.14925373134328357,2.8284271247461903,1
172,1.5524840354919434,1.5649385452270508,0.012454509735107422,0.008022310987024675,20,80,0.25,6.14505191510159,1
173,1.498033881187439,1.553039789199829,0.05500590801239014,0.03671873427107595,14,81,0.1728395061728395,3.7416573867739413,1
174,1.8024100065231323,1.8029875755310059,0.0005775690078735352,0.00032044263279899993,10,31,0.3225806451612903,3.0,0
175,1.808473825454712,1.8142590522766113,0.005785226821899414,0.0031989552408616204,9,37,0.24324324324324326,2.449489742783178,0
176,1.6087284088134766,1.6089661121368408,0.0002377033233642578,0.00014775851664083981,8,60,0.13333333333333333,0.0,1
177,1.7729034423828125,1.7848780155181885,0.011974573135375977,0.006754216190861442,7,36,0.19444444444444445,0.0,1
178,1.5896543264389038,1.6287829875946045,0.039128661155700684,0.024614572177685663,9,61,0.14754098360655737,2.6457513110645907,1
179,1.7404191493988037,1.74416983127594,0.0037506818771362305,0.002155045167385015,5,11,0.45454545454545453,0.0,0
180,1.78094482421875,1.7921487092971802,0.011203885078430176,0.006290978207786422,6,27,0.2222222222222222,0.0,0
181,1.5756754875183105,1.637682557106018,0.06200706958770752,0.039352690372412076,16,100,0.16,6.8818192885643805,1
182,1.7651875019073486,1.7677804231643677,0.002592921257019043,0.001468921150992344,5,16,0.3125,0.0,0
183,1.5439064502716064,1.560680627822876,0.01677417755126953,0.010864762918969989,24,87,0.27586206896551724,6.82842712474619,1
184,1.7206902503967285,1.7255853414535522,0.0048950910568237305,0.0028448415138605573,6,34,0.17647058823529413,2.0,0
185,1.526620864868164,1.539656639099121,0.013035774230957031,0.008538972924415503,21,77,0.2727272727272727,6.055041018247167,1
186,1.747180700302124,1.7472798824310303,9.918212890625e-05,5.676695540942007e-05,5,14,0.35714285714285715,0.0,0
187,1.5015863180160522,1.5419716835021973,0.04038536548614502,0.026895134166848005,26,110,0.23636363636363636,8.123105625617661,1
188,1.6799588203430176,1.702669620513916,0.022710800170898438,0.01351866480052249,37,96,0.3854166666666667,6.0,1
189,1.7399439811706543,1.7541136741638184,0.014169692993164062,0.008143763906485387,42,90,0.4666666666666667,6.324555320336759,1
190,1.4883450269699097,1.5959378480911255,0.10759282112121582,0.07229024128918668,46,124,0.3709677419354839,6.4031242374328485,1
191,1.4680702686309814,1.6007518768310547,0.13268160820007324,0.09037824076622894,40,107,0.37383177570093457,6.164414002968976,1
192,1.711673378944397,1.713454008102417,0.0017806291580200195,0.001040285594158243,24,91,0.26373626373626374,4.898979485566356,1
193,1.4943504333496094,1.6110577583312988,0.11670732498168945,0.07809903378559485,37,99,0.37373737373737376,6.0,1
194,1.6799769401550293,1.6923985481262207,0.012421607971191406,0.007393915758180069,11,67,0.16417910447761194,4.449489742783178,1
195,1.442948818206787,1.5435374975204468,0.10058867931365967,0.06971049703527629,35,101,0.3465346534653465,7.291502622129181,1
196,1.5149539709091187,1.538435935974121,0.02348196506500244,0.015500117835864673,34,129,0.26356589147286824,5.656854249492381,1
197,1.9079099893569946,1.9102098941802979,0.0022999048233032227,0.0012054577187251578,0,0,0.0,0.0,0
198,1.7586050033569336,1.7682567834854126,0.009651780128479004,0.005488316085792484,1,1,1.0,0.0,0
199,1.4669265747070312,1.478787899017334,0.011861324310302734,0.008085833684396665,38,134,0.2835820895522388,6.164414002968976,1
200,1.4418730735778809,1.5636394023895264,0.12176632881164551,0.08445010246948652,25,99,0.25252525252525254,4.47213595499958,1
201,1.4444659948349,1.5617523193359375,0.1172863245010376,0.08119701323563747,21,108,0.19444444444444445,5.741657386773941,1
202,1.4689416885375977,1.5012710094451904,0.03232932090759277,0.02200858016343601,32,137,0.23357664233576642,5.5677643628300215,1
203,1.518838882446289,1.5389472246170044,0.020108342170715332,0.013239285880229911,39,111,0.35135135135135137,6.164414002968976,1
204,1.4895448684692383,1.5076109170913696,0.018066048622131348,0.012128569608445093,18,100,0.18,5.464101615137754,1
205,1.5217483043670654,1.5297586917877197,0.008010387420654297,0.0052639371423423564,11,98,0.11224489795918367,3.0,1
206,1.4424883127212524,1.5037193298339844,0.061231017112731934,0.04244818940489001,56,123,0.45528455284552843,7.3484692283495345,1
207,1.5035953521728516,1.508618950843811,0.005023598670959473,0.0033410575948508024,50,109,0.45871559633027525,7.0710678118654755,1
208,1.5099453926086426,1.5328357219696045,0.022890329360961914,0.015159706750331983,26,98,0.2653061224489796,4.898979485566356,1
209,1.3373770713806152,1.387642741203308,0.05026566982269287,0.03758526364655115,25,97,0.25773195876288657,6.47213595499958,1
210,1.4167158603668213,1.4626166820526123,0.045900821685791016,0.0323994549435666,25,97,0.25773195876288657,6.594966921040464,1
211,1.5556929111480713,1.6372253894805908,0.08153247833251953,0.052409108345393265,31,93,0.3333333333333333,5.5677643628300215,1
212,1.709686040878296,1.7157492637634277,0.006063222885131836,0.0035463955019583897,53,114,0.4649122807017544,7.280109889280518,1
213,1.4333434104919434,1.4929014444351196,0.05955803394317627,0.04155182457129037,13,102,0.12745098039215685,4.8818192885643805,1
214,1.3361907005310059,1.3940565586090088,0.05786585807800293,0.04330658644384135,19,90,0.2111111111111111,5.4741784358107815,1
215,1.6980717182159424,1.723940134048462,0.02586841583251953,0.015233994863125013,52,94,0.5531914893617021,7.211102550927978,0
216,1.3340024948120117,1.440364122390747,0.10636162757873535,0.07973120589532622,11,84,0.13095238095238096,2.449489742783178,1
217,1.632146954536438,1.6862094402313232,0.054062485694885254,0.03312354046590129,54,116,0.46551724137931033,7.3484692283495345,1
218,1.4832332134246826,1.5338199138641357,0.050586700439453125,0.03410569557207524,11,84,0.13095238095238096,2.23606797749979,1
219,1.6333794593811035,1.68552827835083,0.05214881896972656,0.03192694671787169,56,130,0.4307692307692308,7.483314773547883,1
220,1.6204068660736084,1.6757127046585083,0.0553058385848999,0.03413083451004557,72,144,0.5,8.48528137423857,1
221,1.4874906539916992,1.6205497980117798,0.13305914402008057,0.08945208742187034,10,70,0.14285714285714285,2.6457513110645907,1
222,1.500257968902588,1.515364408493042,0.015106439590454102,0.010069228028499789,59,129,0.4573643410852713,7.681145747868608,1
223,1.5417472124099731,1.613045334815979,0.07129812240600586,0.046245014638007106,9,63,0.14285714285714285,3.968118785068667,1
224,1.409914255142212,1.4489203691482544,0.03900611400604248,0.027665593041406693,39,120,0.325,6.164414002968976,1
225,1.4244099855422974,1.5234757661819458,0.09906578063964844,0.06954864234676957,36,134,0.26865671641791045,5.744562646538029,1
226,1.5601654052734375,1.6132763624191284,0.05311095714569092,0.034041875923009966,19,71,0.2676056338028169,5.913591357920932,1
227,1.2481791973114014,1.482398509979248,0.23421931266784668,0.1876487872673723,79,169,0.46745562130177515,8.888194417315589,1
228,1.5902323722839355,1.621778964996338,0.031546592712402344,0.019837725141448517,8,47,0.1702127659574468,2.0,1
229,1.3518908023834229,1.386237621307373,0.034346818923950195,0.025406503885813673,81,170,0.4764705882352941,9.0,1
230,1.4341535568237305,1.577966332435608,0.14381277561187744,0.1002771111416999,70,162,0.43209876543209874,8.366600265340756,1
231,1.6111977100372314,1.6556469202041626,0.04444921016693115,0.02758768206411119,14,77,0.18181818181818182,3.0,1
232,1.4921064376831055,1.6858689785003662,0.19376254081726074,0.1298583907446502,19,111,0.17117117117117117,7.449489742783178,1
